code,province,date,avg_relative_humidity
136,Gyeongsangbuk-do,2020-06-30,87.9
137,Gyeongsangbuk-do,2020-06-30,94.4
138,Gyeongsangbuk-do,2020-06-30,78.3
140,Jeollabuk-do,2020-06-30,94.4
143,Daegu,2020-06-30,72.6
146,Jeollabuk-do,2020-06-30,90.9
152,Ulsan,2020-06-30,77.5
155,Gyeongsangnam-do,2020-06-30,72.3
156,Gwangju,2020-06-30,96.9
159,Busan,2020-06-30,77.4
162,Gyeongsangnam-do,2020-06-30,79.9
165,Jeollanam-do,2020-06-30,90.1
168,Jeollanam-do,2020-06-30,81.9
169,Jeollanam-do,2020-06-30,92.3
170,Jeollanam-do,2020-06-30,84.8
172,Jeollabuk-do,2020-06-30,96.4
174,Jeollanam-do,2020-06-30,86.8
177,Chungcheongnam-do,2020-06-30,91.1
184,Jeju-do,2020-06-30,84.3
185,Jeju-do,2020-06-30,93
188,Jeju-do,2020-06-30,73.4
189,Jeju-do,2020-06-30,82.8
192,Gyeongsangnam-do,2020-06-30,77
201,Incheon,2020-06-30,86.5
202,Gyeonggi-do,2020-06-30,76.5
203,Gyeonggi-do,2020-06-30,88
211,Gangwon-do,2020-06-30,82
212,Gangwon-do,2020-06-30,82.8
216,Gangwon-do,2020-06-30,87.8
217,Gangwon-do,2020-06-30,83.4
221,Chungcheongbuk-do,2020-06-30,86.6
226,Chungcheongbuk-do,2020-06-30,89.5
232,Chungcheongnam-do,2020-06-30,95.4
235,Chungcheongnam-do,2020-06-30,94.4
236,Chungcheongnam-do,2020-06-30,92.6
238,Chungcheongnam-do,2020-06-30,90.5
239,Sejong,2020-06-30,92.4
243,Chungcheongnam-do,2020-06-30,96
244,Jeollabuk-do,2020-06-30,93.3
245,Jeollabuk-do,2020-06-30,89.1
247,Jeollabuk-do,2020-06-30,88
248,Jeollabuk-do,2020-06-30,94.5
251,Jeollabuk-do,2020-06-30,91.8
252,Jeollanam-do,2020-06-30,91.9
253,Gyeongsangnam-do,2020-06-30,76.3
254,Jeollabuk-do,2020-06-30,89.3
255,Gyeongsangnam-do,2020-06-30,76.8
257,Gyeongsangnam-do,2020-06-30,80.4
258,Jeollanam-do,2020-06-30,82.8
259,Jeollanam-do,2020-06-30,82.9
260,Jeollanam-do,2020-06-30,84.4
261,Jeollanam-do,2020-06-30,88.5
262,Jeollanam-do,2020-06-30,81
263,Gyeongsangnam-do,2020-06-30,72.6
264,Gyeongsangnam-do,2020-06-30,81
266,Jeollanam-do,2020-06-30,79
268,Jeollanam-do,2020-06-30,89.8
271,Gyeongsangbuk-do,2020-06-30,96.1
272,Gyeongsangbuk-do,2020-06-30,89.5
273,Gyeongsangbuk-do,2020-06-30,92.3
276,Gyeongsangbuk-do,2020-06-30,95.1
277,Gyeongsangbuk-do,2020-06-30,84
278,Gyeongsangbuk-do,2020-06-30,91.4
279,Gyeongsangbuk-do,2020-06-30,92.3
281,Gyeongsangbuk-do,2020-06-30,78.5
283,Gyeongsangbuk-do,2020-06-30,74.4
284,Gyeongsangnam-do,2020-06-30,80.5
285,Gyeongsangnam-do,2020-06-30,79.1
288,Gyeongsangnam-do,2020-06-30,70.4
289,Gyeongsangnam-do,2020-06-30,76.8
294,Gyeongsangnam-do,2020-06-30,81.6
295,Gyeongsangnam-do,2020-06-30,78.1
90,Gangwon-do,2020-07-01,81
93,Gangwon-do,2020-07-01,87.4
95,Gangwon-do,2020-07-01,94
98,Gyeonggi-do,2020-07-01,89.8
99,Gyeonggi-do,2020-07-01,90.8
100,Gangwon-do,2020-07-01,90.1
101,Gangwon-do,2020-07-01,82.8
102,Incheon,2020-07-01,93.9
104,Gangwon-do,2020-07-01,81.4
105,Gangwon-do,2020-07-01,83.8
106,Gangwon-do,2020-07-01,80.8
108,Seoul,2020-07-01,79.3
112,Incheon,2020-07-01,84.6
114,Gangwon-do,2020-07-01,78.3
115,Gyeongsangbuk-do,2020-07-01,93.3
119,Gyeonggi-do,2020-07-01,86.6
121,Gangwon-do,2020-07-01,86.4
127,Chungcheongbuk-do,2020-07-01,87.9
129,Chungcheongnam-do,2020-07-01,86
130,Gyeongsangbuk-do,2020-07-01,83.6
131,Chungcheongbuk-do,2020-07-01,77.3
133,Daejeon,2020-07-01,84.1
135,Chungcheongbuk-do,2020-07-01,79.5
136,Gyeongsangbuk-do,2020-07-01,81.6
137,Gyeongsangbuk-do,2020-07-01,85.4
138,Gyeongsangbuk-do,2020-07-01,82.8
140,Jeollabuk-do,2020-07-01,78.4
143,Daegu,2020-07-01,69.1
146,Jeollabuk-do,2020-07-01,75.4
152,Ulsan,2020-07-01,90.3
155,Gyeongsangnam-do,2020-07-01,71.3
156,Gwangju,2020-07-01,75.6
159,Busan,2020-07-01,81.1
162,Gyeongsangnam-do,2020-07-01,78.3
165,Jeollanam-do,2020-07-01,77
168,Jeollanam-do,2020-07-01,71.4
169,Jeollanam-do,2020-07-01,85.4
170,Jeollanam-do,2020-07-01,70.9
172,Jeollabuk-do,2020-07-01,80.3
174,Jeollanam-do,2020-07-01,77.9
177,Chungcheongnam-do,2020-07-01,84
184,Jeju-do,2020-07-01,73.1
185,Jeju-do,2020-07-01,87.4
188,Jeju-do,2020-07-01,70.3
189,Jeju-do,2020-07-01,76
192,Gyeongsangnam-do,2020-07-01,77.4
201,Incheon,2020-07-01,86.8
202,Gyeonggi-do,2020-07-01,84.8
203,Gyeonggi-do,2020-07-01,91.5
211,Gangwon-do,2020-07-01,83.8
212,Gangwon-do,2020-07-01,83.6
216,Gangwon-do,2020-07-01,84.9
217,Gangwon-do,2020-07-01,90.3
221,Chungcheongbuk-do,2020-07-01,87.4
226,Chungcheongbuk-do,2020-07-01,79.5
232,Chungcheongnam-do,2020-07-01,91.9
235,Chungcheongnam-do,2020-07-01,86.3
236,Chungcheongnam-do,2020-07-01,81
238,Chungcheongnam-do,2020-07-01,81.5
239,Sejong,2020-07-01,78.4
243,Chungcheongnam-do,2020-07-01,79.5
244,Jeollabuk-do,2020-07-01,79.9
245,Jeollabuk-do,2020-07-01,75.3
247,Jeollabuk-do,2020-07-01,77.1
248,Jeollabuk-do,2020-07-01,86.8
251,Jeollabuk-do,2020-07-01,76.8
252,Jeollanam-do,2020-07-01,75.5
253,Gyeongsangnam-do,2020-07-01,80.1
254,Jeollabuk-do,2020-07-01,78
255,Gyeongsangnam-do,2020-07-01,75.1
257,Gyeongsangnam-do,2020-07-01,76
258,Jeollanam-do,2020-07-01,72.1
259,Jeollanam-do,2020-07-01,69.5
260,Jeollanam-do,2020-07-01,71.4
261,Jeollanam-do,2020-07-01,76.4
262,Jeollanam-do,2020-07-01,72.8
263,Gyeongsangnam-do,2020-07-01,71.5
264,Gyeongsangnam-do,2020-07-01,69.5
266,Jeollanam-do,2020-07-01,67
268,Jeollanam-do,2020-07-01,79.3
271,Gyeongsangbuk-do,2020-07-01,90
272,Gyeongsangbuk-do,2020-07-01,82.8
273,Gyeongsangbuk-do,2020-07-01,84
276,Gyeongsangbuk-do,2020-07-01,90
277,Gyeongsangbuk-do,2020-07-01,84.8
278,Gyeongsangbuk-do,2020-07-01,83.6
279,Gyeongsangbuk-do,2020-07-01,87.9
281,Gyeongsangbuk-do,2020-07-01,80
283,Gyeongsangbuk-do,2020-07-01,81
284,Gyeongsangnam-do,2020-07-01,75.8
285,Gyeongsangnam-do,2020-07-01,79.5
288,Gyeongsangnam-do,2020-07-01,68.9
289,Gyeongsangnam-do,2020-07-01,71.5
294,Gyeongsangnam-do,2020-07-01,73.9
295,Gyeongsangnam-do,2020-07-01,72
90,Gangwon-do,2020-07-02,76.9
93,Gangwon-do,2020-07-02,76.8
95,Gangwon-do,2020-07-02,83.5
98,Gyeonggi-do,2020-07-02,82.5
99,Gyeonggi-do,2020-07-02,85.1
100,Gangwon-do,2020-07-02,79.6
101,Gangwon-do,2020-07-02,73.3
102,Incheon,2020-07-02,98.6
104,Gangwon-do,2020-07-02,65.8
105,Gangwon-do,2020-07-02,62.5
106,Gangwon-do,2020-07-02,72
108,Seoul,2020-07-02,74.5
112,Incheon,2020-07-02,78.3
114,Gangwon-do,2020-07-02,60
115,Gyeongsangbuk-do,2020-07-02,73.4
119,Gyeonggi-do,2020-07-02,80
121,Gangwon-do,2020-07-02,71.9
127,Chungcheongbuk-do,2020-07-02,70.6
129,Chungcheongnam-do,2020-07-02,79.5
130,Gyeongsangbuk-do,2020-07-02,77.5
131,Chungcheongbuk-do,2020-07-02,65.9
133,Daejeon,2020-07-02,76.8
135,Chungcheongbuk-do,2020-07-02,74.9
136,Gyeongsangbuk-do,2020-07-02,70.5
137,Gyeongsangbuk-do,2020-07-02,81
138,Gyeongsangbuk-do,2020-07-02,70.1
140,Jeollabuk-do,2020-07-02,79.1
143,Daegu,2020-07-02,64.1
146,Jeollabuk-do,2020-07-02,78.4
152,Ulsan,2020-07-02,74.5
155,Gyeongsangnam-do,2020-07-02,72.3
156,Gwangju,2020-07-02,80.4
159,Busan,2020-07-02,72.5
162,Gyeongsangnam-do,2020-07-02,78.6
165,Jeollanam-do,2020-07-02,77.1
168,Jeollanam-do,2020-07-02,78
169,Jeollanam-do,2020-07-02,87.9
170,Jeollanam-do,2020-07-02,78.8
172,Jeollabuk-do,2020-07-02,81.4
174,Jeollanam-do,2020-07-02,82.1
177,Chungcheongnam-do,2020-07-02,79.5
184,Jeju-do,2020-07-02,66.4
185,Jeju-do,2020-07-02,76.3
188,Jeju-do,2020-07-02,74.4
189,Jeju-do,2020-07-02,74
192,Gyeongsangnam-do,2020-07-02,81.4
201,Incheon,2020-07-02,83.6
202,Gyeonggi-do,2020-07-02,75.4
203,Gyeonggi-do,2020-07-02,78.1
211,Gangwon-do,2020-07-02,79.3
212,Gangwon-do,2020-07-02,72.3
216,Gangwon-do,2020-07-02,77.3
217,Gangwon-do,2020-07-02,75.8
221,Chungcheongbuk-do,2020-07-02,74.3
226,Chungcheongbuk-do,2020-07-02,75.9
232,Chungcheongnam-do,2020-07-02,82.4
235,Chungcheongnam-do,2020-07-02,81.1
236,Chungcheongnam-do,2020-07-02,80.5
238,Chungcheongnam-do,2020-07-02,79.9
239,Sejong,2020-07-02,74
243,Chungcheongnam-do,2020-07-02,80.8
244,Jeollabuk-do,2020-07-02,83.9
245,Jeollabuk-do,2020-07-02,76.6
247,Jeollabuk-do,2020-07-02,79.6
248,Jeollabuk-do,2020-07-02,89.4
251,Jeollabuk-do,2020-07-02,76
252,Jeollanam-do,2020-07-02,79.8
253,Gyeongsangnam-do,2020-07-02,76.3
254,Jeollabuk-do,2020-07-02,78.5
255,Gyeongsangnam-do,2020-07-02,78.4
257,Gyeongsangnam-do,2020-07-02,71.6
258,Jeollanam-do,2020-07-02,80.5
259,Jeollanam-do,2020-07-02,77.8
260,Jeollanam-do,2020-07-02,81.4
261,Jeollanam-do,2020-07-02,81.3
262,Jeollanam-do,2020-07-02,82.4
263,Gyeongsangnam-do,2020-07-02,77.3
264,Gyeongsangnam-do,2020-07-02,77.8
266,Jeollanam-do,2020-07-02,70.5
268,Jeollanam-do,2020-07-02,82.3
271,Gyeongsangbuk-do,2020-07-02,81.6
272,Gyeongsangbuk-do,2020-07-02,73.4
273,Gyeongsangbuk-do,2020-07-02,79.6
276,Gyeongsangbuk-do,2020-07-02,84.4
277,Gyeongsangbuk-do,2020-07-02,74.1
278,Gyeongsangbuk-do,2020-07-02,79.3
279,Gyeongsangbuk-do,2020-07-02,79.4
281,Gyeongsangbuk-do,2020-07-02,75.1
283,Gyeongsangbuk-do,2020-07-02,76.1
284,Gyeongsangnam-do,2020-07-02,81.1
285,Gyeongsangnam-do,2020-07-02,79.9
288,Gyeongsangnam-do,2020-07-02,71.8
289,Gyeongsangnam-do,2020-07-02,78.5
294,Gyeongsangnam-do,2020-07-02,76.5
295,Gyeongsangnam-do,2020-07-02,79.8
90,Gangwon-do,2020-07-03,82.1
93,Gangwon-do,2020-07-03,59.8
95,Gangwon-do,2020-07-03,81.4
98,Gyeonggi-do,2020-07-03,85.1
99,Gyeonggi-do,2020-07-03,83.1
100,Gangwon-do,2020-07-03,83.8
101,Gangwon-do,2020-07-03,58.4
102,Incheon,2020-07-03,91.8
104,Gangwon-do,2020-07-03,83.1
105,Gangwon-do,2020-07-03,77.1
106,Gangwon-do,2020-07-03,88.4
108,Seoul,2020-07-03,63.5
112,Incheon,2020-07-03,69.9
114,Gangwon-do,2020-07-03,53.8
115,Gyeongsangbuk-do,2020-07-03,90.4
119,Gyeonggi-do,2020-07-03,73.5
121,Gangwon-do,2020-07-03,76.1
127,Chungcheongbuk-do,2020-07-03,74.5
129,Chungcheongnam-do,2020-07-03,76.6
130,Gyeongsangbuk-do,2020-07-03,89.3
131,Chungcheongbuk-do,2020-07-03,66.9
133,Daejeon,2020-07-03,80.9
135,Chungcheongbuk-do,2020-07-03,79.1
136,Gyeongsangbuk-do,2020-07-03,75.6
137,Gyeongsangbuk-do,2020-07-03,86.5
138,Gyeongsangbuk-do,2020-07-03,89.3
140,Jeollabuk-do,2020-07-03,85.1
143,Daegu,2020-07-03,73.9
146,Jeollabuk-do,2020-07-03,83
152,Ulsan,2020-07-03,89.6
155,Gyeongsangnam-do,2020-07-03,74.8
156,Gwangju,2020-07-03,88.9
159,Busan,2020-07-03,81.6
162,Gyeongsangnam-do,2020-07-03,82
165,Jeollanam-do,2020-07-03,85.1
168,Jeollanam-do,2020-07-03,81.5
169,Jeollanam-do,2020-07-03,94.8
170,Jeollanam-do,2020-07-03,91
172,Jeollabuk-do,2020-07-03,88.3
174,Jeollanam-do,2020-07-03,94.4
177,Chungcheongnam-do,2020-07-03,80.5
184,Jeju-do,2020-07-03,93.8
185,Jeju-do,2020-07-03,92.6
188,Jeju-do,2020-07-03,92.6
189,Jeju-do,2020-07-03,97
192,Gyeongsangnam-do,2020-07-03,91.4
201,Incheon,2020-07-03,76.9
202,Gyeonggi-do,2020-07-03,69.9
203,Gyeonggi-do,2020-07-03,75.8
211,Gangwon-do,2020-07-03,66.3
212,Gangwon-do,2020-07-03,60.9
216,Gangwon-do,2020-07-03,76.8
217,Gangwon-do,2020-07-03,69.4
221,Chungcheongbuk-do,2020-07-03,77.6
226,Chungcheongbuk-do,2020-07-03,79.4
232,Chungcheongnam-do,2020-07-03,79.9
235,Chungcheongnam-do,2020-07-03,80.1
236,Chungcheongnam-do,2020-07-03,84
238,Chungcheongnam-do,2020-07-03,81.9
239,Sejong,2020-07-03,73.3
243,Chungcheongnam-do,2020-07-03,89.8
244,Jeollabuk-do,2020-07-03,88.5
245,Jeollabuk-do,2020-07-03,80.8
247,Jeollabuk-do,2020-07-03,83.5
248,Jeollabuk-do,2020-07-03,90.5
251,Jeollabuk-do,2020-07-03,80.6
252,Jeollanam-do,2020-07-03,88.1
253,Gyeongsangnam-do,2020-07-03,79.9
254,Jeollabuk-do,2020-07-03,88.5
255,Gyeongsangnam-do,2020-07-03,83.5
257,Gyeongsangnam-do,2020-07-03,81.4
258,Jeollanam-do,2020-07-03,87.5
259,Jeollanam-do,2020-07-03,85.5
260,Jeollanam-do,2020-07-03,88.4
261,Jeollanam-do,2020-07-03,88.4
262,Jeollanam-do,2020-07-03,89.4
263,Gyeongsangnam-do,2020-07-03,87.1
264,Gyeongsangnam-do,2020-07-03,88.1
266,Jeollanam-do,2020-07-03,74.1
268,Jeollanam-do,2020-07-03,85.8
271,Gyeongsangbuk-do,2020-07-03,80.6
272,Gyeongsangbuk-do,2020-07-03,81.3
273,Gyeongsangbuk-do,2020-07-03,84.4
276,Gyeongsangbuk-do,2020-07-03,91.6
277,Gyeongsangbuk-do,2020-07-03,90
278,Gyeongsangbuk-do,2020-07-03,82
279,Gyeongsangbuk-do,2020-07-03,88.1
281,Gyeongsangbuk-do,2020-07-03,84.5
283,Gyeongsangbuk-do,2020-07-03,85.6
284,Gyeongsangnam-do,2020-07-03,90.9
285,Gyeongsangnam-do,2020-07-03,90.4
288,Gyeongsangnam-do,2020-07-03,79.5
289,Gyeongsangnam-do,2020-07-03,90.6
294,Gyeongsangnam-do,2020-07-03,85
295,Gyeongsangnam-do,2020-07-03,88.4
90,Gangwon-do,2020-07-04,80.5
93,Gangwon-do,2020-07-04,61.4
95,Gangwon-do,2020-07-04,75.8
98,Gyeonggi-do,2020-07-04,73.9
99,Gyeonggi-do,2020-07-04,79.9
100,Gangwon-do,2020-07-04,79.9
101,Gangwon-do,2020-07-04,57.1
102,Incheon,2020-07-04,92.5
104,Gangwon-do,2020-07-04,77.9
105,Gangwon-do,2020-07-04,73.3
106,Gangwon-do,2020-07-04,84.9
108,Seoul,2020-07-04,63.9
112,Incheon,2020-07-04,79.8
114,Gangwon-do,2020-07-04,59
115,Gyeongsangbuk-do,2020-07-04,96.6
119,Gyeonggi-do,2020-07-04,79.3
121,Gangwon-do,2020-07-04,73.6
127,Chungcheongbuk-do,2020-07-04,74.1
129,Chungcheongnam-do,2020-07-04,78.4
130,Gyeongsangbuk-do,2020-07-04,87.4
131,Chungcheongbuk-do,2020-07-04,72.6
133,Daejeon,2020-07-04,82.8
135,Chungcheongbuk-do,2020-07-04,79.6
136,Gyeongsangbuk-do,2020-07-04,76
137,Gyeongsangbuk-do,2020-07-04,83.4
138,Gyeongsangbuk-do,2020-07-04,85.4
140,Jeollabuk-do,2020-07-04,83.4
143,Daegu,2020-07-04,75.8
146,Jeollabuk-do,2020-07-04,91.1
152,Ulsan,2020-07-04,90.6
155,Gyeongsangnam-do,2020-07-04,81.1
156,Gwangju,2020-07-04,95
159,Busan,2020-07-04,79.9
162,Gyeongsangnam-do,2020-07-04,80.5
165,Jeollanam-do,2020-07-04,90.9
168,Jeollanam-do,2020-07-04,79.5
169,Jeollanam-do,2020-07-04,93.5
170,Jeollanam-do,2020-07-04,84
172,Jeollabuk-do,2020-07-04,91.3
174,Jeollanam-do,2020-07-04,95
177,Chungcheongnam-do,2020-07-04,76.9
184,Jeju-do,2020-07-04,91.6
185,Jeju-do,2020-07-04,98
188,Jeju-do,2020-07-04,89.5
189,Jeju-do,2020-07-04,97.3
192,Gyeongsangnam-do,2020-07-04,84.5
201,Incheon,2020-07-04,81.1
202,Gyeonggi-do,2020-07-04,69.9
203,Gyeonggi-do,2020-07-04,76.8
211,Gangwon-do,2020-07-04,63.3
212,Gangwon-do,2020-07-04,63.4
216,Gangwon-do,2020-07-04,79.3
217,Gangwon-do,2020-07-04,72.9
221,Chungcheongbuk-do,2020-07-04,73.9
226,Chungcheongbuk-do,2020-07-04,78.6
232,Chungcheongnam-do,2020-07-04,79.8
235,Chungcheongnam-do,2020-07-04,78.4
236,Chungcheongnam-do,2020-07-04,81.9
238,Chungcheongnam-do,2020-07-04,87.9
239,Sejong,2020-07-04,76
243,Chungcheongnam-do,2020-07-04,89.6
244,Jeollabuk-do,2020-07-04,91
245,Jeollabuk-do,2020-07-04,88.6
247,Jeollabuk-do,2020-07-04,86.8
248,Jeollabuk-do,2020-07-04,95.4
251,Jeollabuk-do,2020-07-04,88.1
252,Jeollanam-do,2020-07-04,89.1
253,Gyeongsangnam-do,2020-07-04,86
254,Jeollabuk-do,2020-07-04,90.4
255,Gyeongsangnam-do,2020-07-04,87.1
257,Gyeongsangnam-do,2020-07-04,82.4
258,Jeollanam-do,2020-07-04,84.6
259,Jeollanam-do,2020-07-04,85.1
260,Jeollanam-do,2020-07-04,87.9
261,Jeollanam-do,2020-07-04,93.9
262,Jeollanam-do,2020-07-04,84.8
263,Gyeongsangnam-do,2020-07-04,79.3
264,Gyeongsangnam-do,2020-07-04,83.1
266,Jeollanam-do,2020-07-04,73.4
268,Jeollanam-do,2020-07-04,93.4
271,Gyeongsangbuk-do,2020-07-04,82.5
272,Gyeongsangbuk-do,2020-07-04,78.9
273,Gyeongsangbuk-do,2020-07-04,82.4
276,Gyeongsangbuk-do,2020-07-04,90.1
277,Gyeongsangbuk-do,2020-07-04,88.9
278,Gyeongsangbuk-do,2020-07-04,82.9
279,Gyeongsangbuk-do,2020-07-04,89.8
281,Gyeongsangbuk-do,2020-07-04,84.5
283,Gyeongsangbuk-do,2020-07-04,85.4
284,Gyeongsangnam-do,2020-07-04,86.3
285,Gyeongsangnam-do,2020-07-04,86.8
288,Gyeongsangnam-do,2020-07-04,77
289,Gyeongsangnam-do,2020-07-04,86.5
294,Gyeongsangnam-do,2020-07-04,84
295,Gyeongsangnam-do,2020-07-04,83.1
90,Gangwon-do,2020-07-05,74.6
93,Gangwon-do,2020-07-05,73.3
95,Gangwon-do,2020-07-05,83.5
98,Gyeonggi-do,2020-07-05,80.9
99,Gyeonggi-do,2020-07-05,79.8
100,Gangwon-do,2020-07-05,80
101,Gangwon-do,2020-07-05,70.3
102,Incheon,2020-07-05,96.6
104,Gangwon-do,2020-07-05,69
105,Gangwon-do,2020-07-05,61
106,Gangwon-do,2020-07-05,78.1
108,Seoul,2020-07-05,68.6
112,Incheon,2020-07-05,75.6
114,Gangwon-do,2020-07-05,61.6
115,Gyeongsangbuk-do,2020-07-05,90.5
119,Gyeonggi-do,2020-07-05,78.9
121,Gangwon-do,2020-07-05,72.8
127,Chungcheongbuk-do,2020-07-05,75.6
129,Chungcheongnam-do,2020-07-05,79.9
130,Gyeongsangbuk-do,2020-07-05,88.1
131,Chungcheongbuk-do,2020-07-05,70.6
133,Daejeon,2020-07-05,81.1
135,Chungcheongbuk-do,2020-07-05,78.8
136,Gyeongsangbuk-do,2020-07-05,73.8
137,Gyeongsangbuk-do,2020-07-05,83.4
138,Gyeongsangbuk-do,2020-07-05,74.8
140,Jeollabuk-do,2020-07-05,84.5
143,Daegu,2020-07-05,70.1
146,Jeollabuk-do,2020-07-05,80.8
152,Ulsan,2020-07-05,86.8
155,Gyeongsangnam-do,2020-07-05,78.4
156,Gwangju,2020-07-05,88.4
159,Busan,2020-07-05,79.6
162,Gyeongsangnam-do,2020-07-05,80.4
165,Jeollanam-do,2020-07-05,84.6
168,Jeollanam-do,2020-07-05,82.9
169,Jeollanam-do,2020-07-05,92.4
170,Jeollanam-do,2020-07-05,91
172,Jeollabuk-do,2020-07-05,87.3
174,Jeollanam-do,2020-07-05,86.5
177,Chungcheongnam-do,2020-07-05,81
184,Jeju-do,2020-07-05,93.3
185,Jeju-do,2020-07-05,99.1
188,Jeju-do,2020-07-05,88.9
189,Jeju-do,2020-07-05,97
192,Gyeongsangnam-do,2020-07-05,83.8
201,Incheon,2020-07-05,80.9
202,Gyeonggi-do,2020-07-05,74.5
203,Gyeonggi-do,2020-07-05,77.9
211,Gangwon-do,2020-07-05,71.5
212,Gangwon-do,2020-07-05,70.4
216,Gangwon-do,2020-07-05,76.3
217,Gangwon-do,2020-07-05,76.6
221,Chungcheongbuk-do,2020-07-05,75.6
226,Chungcheongbuk-do,2020-07-05,77.4
232,Chungcheongnam-do,2020-07-05,83.9
235,Chungcheongnam-do,2020-07-05,84.1
236,Chungcheongnam-do,2020-07-05,82.3
238,Chungcheongnam-do,2020-07-05,83.1
239,Sejong,2020-07-05,77.3
243,Chungcheongnam-do,2020-07-05,87.6
244,Jeollabuk-do,2020-07-05,85.9
245,Jeollabuk-do,2020-07-05,82.4
247,Jeollabuk-do,2020-07-05,84.8
248,Jeollabuk-do,2020-07-05,89.4
251,Jeollabuk-do,2020-07-05,82.1
252,Jeollanam-do,2020-07-05,84.6
253,Gyeongsangnam-do,2020-07-05,81
254,Jeollabuk-do,2020-07-05,84
255,Gyeongsangnam-do,2020-07-05,80.1
257,Gyeongsangnam-do,2020-07-05,77.4
258,Jeollanam-do,2020-07-05,85.5
259,Jeollanam-do,2020-07-05,86.1
260,Jeollanam-do,2020-07-05,88.4
261,Jeollanam-do,2020-07-05,89.4
262,Jeollanam-do,2020-07-05,85.1
263,Gyeongsangnam-do,2020-07-05,77.9
264,Gyeongsangnam-do,2020-07-05,83.4
266,Jeollanam-do,2020-07-05,75.3
268,Jeollanam-do,2020-07-05,90.5
271,Gyeongsangbuk-do,2020-07-05,81.6
272,Gyeongsangbuk-do,2020-07-05,82.6
273,Gyeongsangbuk-do,2020-07-05,84
276,Gyeongsangbuk-do,2020-07-05,87.4
277,Gyeongsangbuk-do,2020-07-05,82.4
278,Gyeongsangbuk-do,2020-07-05,81.6
279,Gyeongsangbuk-do,2020-07-05,88.5
281,Gyeongsangbuk-do,2020-07-05,79.9
283,Gyeongsangbuk-do,2020-07-05,81.4
284,Gyeongsangnam-do,2020-07-05,84
285,Gyeongsangnam-do,2020-07-05,83.1
288,Gyeongsangnam-do,2020-07-05,75.5
289,Gyeongsangnam-do,2020-07-05,84.6
294,Gyeongsangnam-do,2020-07-05,81.4
295,Gyeongsangnam-do,2020-07-05,82.9
90,Gangwon-do,2020-07-06,80.9
93,Gangwon-do,2020-07-06,71.6
95,Gangwon-do,2020-07-06,83.9
98,Gyeonggi-do,2020-07-06,78.5
99,Gyeonggi-do,2020-07-06,81.8
100,Gangwon-do,2020-07-06,87
101,Gangwon-do,2020-07-06,68.8
102,Incheon,2020-07-06,96.1
104,Gangwon-do,2020-07-06,81.3
105,Gangwon-do,2020-07-06,74.3
106,Gangwon-do,2020-07-06,85.8
108,Seoul,2020-07-06,66.6
112,Incheon,2020-07-06,72.4
114,Gangwon-do,2020-07-06,60.5
115,Gyeongsangbuk-do,2020-07-06,91.1
119,Gyeonggi-do,2020-07-06,76.5
121,Gangwon-do,2020-07-06,73.9
127,Chungcheongbuk-do,2020-07-06,75.4
129,Chungcheongnam-do,2020-07-06,74.5
130,Gyeongsangbuk-do,2020-07-06,93.1
131,Chungcheongbuk-do,2020-07-06,71.3
133,Daejeon,2020-07-06,84.8
135,Chungcheongbuk-do,2020-07-06,86.1
136,Gyeongsangbuk-do,2020-07-06,83.3
137,Gyeongsangbuk-do,2020-07-06,92.6
138,Gyeongsangbuk-do,2020-07-06,83.3
140,Jeollabuk-do,2020-07-06,83.6
143,Daegu,2020-07-06,74.6
146,Jeollabuk-do,2020-07-06,85.3
152,Ulsan,2020-07-06,94.4
155,Gyeongsangnam-do,2020-07-06,88.1
156,Gwangju,2020-07-06,95.4
159,Busan,2020-07-06,90.6
162,Gyeongsangnam-do,2020-07-06,95.3
165,Jeollanam-do,2020-07-06,90.8
168,Jeollanam-do,2020-07-06,95.6
169,Jeollanam-do,2020-07-06,98.9
170,Jeollanam-do,2020-07-06,96.4
172,Jeollabuk-do,2020-07-06,91.6
174,Jeollanam-do,2020-07-06,94.1
177,Chungcheongnam-do,2020-07-06,78
184,Jeju-do,2020-07-06,95.5
185,Jeju-do,2020-07-06,100
188,Jeju-do,2020-07-06,93.6
189,Jeju-do,2020-07-06,99
192,Gyeongsangnam-do,2020-07-06,92.8
201,Incheon,2020-07-06,81.4
202,Gyeonggi-do,2020-07-06,72.8
203,Gyeonggi-do,2020-07-06,76.8
211,Gangwon-do,2020-07-06,71.8
212,Gangwon-do,2020-07-06,69.9
216,Gangwon-do,2020-07-06,81.1
217,Gangwon-do,2020-07-06,74.6
221,Chungcheongbuk-do,2020-07-06,77.5
226,Chungcheongbuk-do,2020-07-06,82.1
232,Chungcheongnam-do,2020-07-06,80.1
235,Chungcheongnam-do,2020-07-06,79.9
236,Chungcheongnam-do,2020-07-06,82.3
238,Chungcheongnam-do,2020-07-06,88.5
239,Sejong,2020-07-06,77.3
243,Chungcheongnam-do,2020-07-06,91
244,Jeollabuk-do,2020-07-06,91.9
245,Jeollabuk-do,2020-07-06,88.1
247,Jeollabuk-do,2020-07-06,88.4
248,Jeollabuk-do,2020-07-06,92.9
251,Jeollabuk-do,2020-07-06,87.4
252,Jeollanam-do,2020-07-06,88.9
253,Gyeongsangnam-do,2020-07-06,90.6
254,Jeollabuk-do,2020-07-06,92.8
255,Gyeongsangnam-do,2020-07-06,88.5
257,Gyeongsangnam-do,2020-07-06,88.1
